Date,Close,Open,High,Low
10/11/2023,143.23,142.51,143.34,142.14
10/10/2023,142.11,142.6,143.42,141.72
10/9/2023,142.2,142.3,142.4,140.68
10/6/2023,142.03,141.4,142.94,140.11
10/5/2023,141.52,140.9,141.7,140.19
10/4/2023,141.07,140.37,141.2,139.99
10/3/2023,140.39,140.87,141.64,140
10/2/2023,140.8,140.04,141.45,139.86
9/29/2023,140.3,142,142.13,139.61
9/28/2023,141.58,142.14,142.28,140.21
9/27/2023,143.17,143.67,143.82,141.76
9/26/2023,143.24,145.51,146.17,143.02
9/25/2023,146.48,146.57,147.43,146.25
9/22/2023,146.91,147.41,148.1,146.82
9/21/2023,147.38,149,149.25,147.31
9/20/2023,149.83,148.36,151.93,148.13
9/19/2023,146.52,145,146.72,144.66
9/18/2023,145.09,145.77,146.48,145.06
9/15/2023,145.99,147.11,147.85,145.53
9/14/2023,147.35,147.38,147.73,146.48
9/13/2023,146.55,145.95,146.98,145.92
9/12/2023,146.3,147.92,148,145.8
9/11/2023,148.38,148.57,148.78,147.58
9/8/2023,147.68,147.35,148.59,147.26
9/7/2023,147.52,148.13,148.78,147.4
9/6/2023,148.06,147.66,148.33,147.12
9/5/2023,148.13,147.91,149,147.57
9/1/2023,147.94,147.26,148.1,146.92
8/31/2023,146.83,146.94,147.73,146.54
8/30/2023,146.86,146.42,146.92,145.75
8/29/2023,146.45,146.3,146.73,145.62
8/28/2023,146.02,145.41,146.74,145.21
8/25/2023,145.35,144.18,145.47,143.5
8/24/2023,143.55,143.51,144.47,143.22
8/23/2023,143.41,141.72,143.48,141.58
8/22/2023,141.49,142.66,143.23,141.3
8/21/2023,142.28,141.42,142.39,141.11
8/18/2023,141.41,140,141.83,139.76
8/17/2023,140.66,141.01,142.66,140.6
8/16/2023,140.64,141.7,142.09,140.56
8/15/2023,141.87,141.5,142.31,141.2
8/14/2023,141.91,143.05,143.37,141.8
8/11/2023,143.12,143.12,143.45,142.21
8/10/2023,143.25,143.04,144.58,142.69
8/9/2023,142.49,144.94,144.94,142.3
8/8/2023,145.91,145.7,146.15,144.11
8/7/2023,146.18,145,146.5,144.93
8/4/2023,144.24,145.09,146.09,143.99
8/3/2023,144.45,143.78,145.22,143.31
8/2/2023,144.17,142.78,144.3,142.31
8/1/2023,143.33,144.25,144.48,142.17
7/31/2023,144.18,143.81,144.61,143.53
7/28/2023,143.45,143.44,143.95,142.85
7/27/2023,142.97,142.3,143.38,141.9
7/26/2023,141.07,140.44,141.25,139.88
7/25/2023,140.33,139.42,140.43,139.04
7/24/2023,139.54,139.35,140.12,138.78
7/21/2023,138.94,138.21,139.78,137.76
7/20/2023,138.38,137.19,140.32,136.56
7/19/2023,135.48,135.53,136.45,135.19
7/18/2023,135.36,134.71,135.95,134.29
7/17/2023,134.24,133.26,134.61,133.1
7/14/2023,133.4,133.91,133.92,132.94
7/13/2023,133.92,133.51,135.07,133.36
7/12/2023,132.84,135.07,135.33,132.58
7/11/2023,134.44,133.66,134.56,133.23
7/10/2023,132.9,131.76,133.05,131.7
7/7/2023,132.08,131.78,133.86,131.75
7/6/2023,132.16,133.24,133.9,131.55
7/5/2023,134.24,133.32,134.31,132.59
7/3/2023,133.67,133.42,134.35,132.87
6/30/2023,133.81,134.69,135.03,133.43
6/29/2023,134.06,131.75,134.35,131.69
6/28/2023,131.76,132.06,132.17,130.91
6/27/2023,132.34,131.3,132.95,130.83
6/26/2023,131.34,129.39,131.41,129.31
6/23/2023,129.43,130.4,130.62,129.18
6/22/2023,131.17,131.68,132.96,130.68
6/21/2023,133.69,135.11,135.39,133.29
6/20/2023,135.96,136.36,137.23,135.89
6/16/2023,137.48,139.23,139.47,137.47
6/15/2023,138.4,137.27,138.8,137.18
6/14/2023,137.2,137.8,138.93,136.94
6/13/2023,137.6,136.51,138.17,136
6/12/2023,136.42,136,136.62,135.82
6/9/2023,135.3,134.36,136.1,134.17
6/8/2023,134.41,134.69,135.98,134.01
6/7/2023,134.38,132.5,134.44,132.19
6/6/2023,132.69,132.43,132.94,131.88
6/5/2023,132.64,133.12,133.58,132.27
6/2/2023,132.42,130.38,133.12,130.15
6/1/2023,129.82,128.44,130.15,127.78
5/31/2023,128.59,128.51,129.44,127.46
5/30/2023,129.48,129.56,130.07,128.26
5/26/2023,128.89,127.06,129.66,126.81
5/25/2023,126.76,125.61,127.23,125.01
5/24/2023,125.68,127.82,127.9,125.47
5/23/2023,128.18,127.24,129.09,127.13
5/22/2023,127.5,127.5,128.19,127.15
5/19/2023,127.26,126.79,128.29,126.55
5/18/2023,126.15,125.3,126.51,125.19
5/17/2023,125.71,123.94,125.85,123.47
5/16/2023,123.46,123.35,123.86,122.45
5/15/2023,123.36,123,123.69,122.34
5/12/2023,122.84,121.41,122.86,121.11
5/11/2023,120.9,122.02,122.24,120.55
5/10/2023,122.02,121.99,122.49,121.1
5/9/2023,121.17,121.9,121.97,120.66
5/8/2023,123.4,123.76,123.92,122.55
5/5/2023,123.65,123.11,124.1,122.81
5/4/2023,122.57,123.03,123.52,121.76
5/3/2023,123.45,125.46,125.57,123.26
5/2/2023,125.16,126.3,126.45,123.27
5/1/2023,126.09,126.35,126.75,126.06
4/28/2023,126.41,126.58,127.25,125.64
4/27/2023,126.97,126.37,127.02,125.46
4/26/2023,125.85,125.81,126.55,125.12
4/25/2023,125.89,124.9,126.19,124.76
4/24/2023,125.4,125.55,126.05,124.56
4/21/2023,125.73,126,126.7,125.27
4/20/2023,126.36,130.15,130.98,125.84
4/19/2023,126.32,126.5,126.98,125.3
4/18/2023,127.78,128.14,128.68,127.35
4/17/2023,127.82,128.3,128.72,126.8
4/14/2023,128.14,128.46,129.84,127.31
4/13/2023,127.9,128.01,128.39,126
4/12/2023,128.54,130.4,130.89,128.17
4/11/2023,130.42,130.58,131.11,130.18
4/10/2023,131.03,129.83,131.08,129.24
4/6/2023,130.5,132.16,132.6,130.32
4/5/2023,132.14,131.37,132.61,131.37
4/4/2023,131.6,131.99,132.15,130.89
4/3/2023,132.06,130.97,132.61,130.77
3/31/2023,131.09,129.47,131.23,129.42
3/30/2023,129.22,130.16,131.48,129.1
3/29/2023,129.71,130.12,130.35,129.18
3/28/2023,129.34,129.18,129.66,128.8
3/27/2023,129.31,126.47,130.26,126.47
3/24/2023,125.29,123.36,125.4,122.88
3/23/2023,123.37,123.81,124.93,122.6
3/22/2023,124.05,127,127.22,124.01
3/21/2023,126.57,126.9,127.15,125.66
3/20/2023,125.94,124.31,126.16,124.19
3/17/2023,123.69,124.08,124.52,122.93
3/16/2023,124.7,122.96,124.82,121.92
3/15/2023,123.28,122.99,123.35,121.71
3/14/2023,124.65,126.49,126.64,123.2
3/13/2023,125.58,125.15,128.19,124.85
3/10/2023,125.45,126.12,127.29,125.13
3/9/2023,126.16,128.3,128.53,125.98
3/8/2023,128.05,128.48,128.74,127.55
3/7/2023,128.25,130.28,130.42,128.19
3/6/2023,130.19,129.64,130.86,129.59
3/3/2023,129.64,129.35,129.91,128.77
3/2/2023,128.93,128.39,129.22,127.71
3/1/2023,128.19,128.9,129.47,127.74
2/28/2023,129.3,130.55,130.61,129.14
2/27/2023,130.49,131.42,131.87,130.13
2/24/2023,130.57,129.62,130.67,129.22
2/23/2023,130.79,131.5,131.7,128.86
2/22/2023,130.97,131.9,131.99,130.29
2/21/2023,131.71,134,134.39,131.66
2/17/2023,135.02,134.5,135.58,133.89
2/16/2023,135,135.57,135.97,134.59
2/15/2023,136.4,135.2,136.45,135.07
2/14/2023,136.01,137.05,137.24,135.05
2/13/2023,137.35,136,137.39,135.85
2/10/2023,135.6,133.78,135.77,133.5
2/9/2023,133.75,134.99,135.73,133.34
2/8/2023,135.98,135.71,136.74,135.16
2/7/2023,135.84,135.67,136.4,134.45
2/6/2023,136.18,135.83,136.32,134.95
2/3/2023,136.94,136.35,136.95,135.53
2/2/2023,136.39,135.96,136.72,134.85
2/1/2023,135.09,134.49,135.79,132.8
1/31/2023,134.73,135.5,135.65,133.76
1/30/2023,135.3,134.32,136.11,133.98
1/27/2023,134.39,134.44,135.49,133.77
1/26/2023,134.45,137.53,138.27,132.98
1/25/2023,140.76,140.47,141.03,139.36
1/24/2023,141.49,141.25,142.75,140
1/23/2023,141.86,141.4,142.99,141.06
1/20/2023,141.2,141.67,141.86,140.51
1/19/2023,140.62,140,142.23,139.75
1/18/2023,140.41,144.4,144.68,140.23
1/17/2023,145.19,146.42,147.18,145.01
1/13/2023,145.89,144.06,146.1,144.01
1/12/2023,145.55,144.88,146.66,144.52
1/11/2023,145.26,145,145.53,143.45
1/10/2023,144.8,143.61,144.85,142.9
1/9/2023,143.55,144.08,145.47,143.4
1/6/2023,143.7,142.38,144.25,141.58
1/5/2023,141.11,142.44,142.5,140.01
1/4/2023,142.6,142.07,143.62,141.37
1/3/2023,141.55,141.1,141.9,140.48
12/30/2022,140.89,140.54,140.9,139.45
12/29/2022,141.06,140.58,142.26,140.45
12/28/2022,140.02,142.4,142.81,139.95
12/27/2022,142.42,141.73,142.72,141.23
12/23/2022,141.65,140.59,141.86,139.6
12/22/2022,140.88,140.95,141.44,138.62
12/21/2022,142.14,141.84,143.09,140.98
12/20/2022,141.28,138.84,141.43,138.34
12/19/2022,138.87,140.16,140.44,137.2
12/16/2022,140.16,141.25,141.92,138.97
12/15/2022,142.36,148.52,148.98,141.58
12/14/2022,149.86,150.47,151.91,148.45
12/13/2022,150.57,150.37,153.21,149.95
12/12/2022,149.21,147.82,149.21,146.94
12/9/2022,147.05,147.4,148.34,146.97
12/8/2022,147.78,147.9,149.15,147.37
12/7/2022,147.27,147.33,148.11,146.29
12/6/2022,147.5,147.3,147.8,146.7
12/5/2022,147.41,147.94,148.93,146.8
12/2/2022,148.67,148.13,149.16,147.73
12/1/2022,149.16,149.98,150.01,147.34
11/30/2022,148.9,146.19,149.64,145.67
11/29/2022,146.49,145.91,147.17,145.7
11/28/2022,146.18,147.98,148.24,145.94
11/25/2022,148.37,148.27,149.49,148.1
11/23/2022,148.75,149.1,150.46,148.3
11/22/2022,149.1,147.6,149.35,147.02
11/21/2022,146.68,147.55,147.93,146.45
11/18/2022,147.64,146.56,148.31,145.94
11/17/2022,146.09,143.41,146.18,143.25
11/16/2022,144.52,144.13,144.95,144.01
11/15/2022,144.34,144.08,146.16,142
11/14/2022,144.2,142.63,146.08,142.18
11/11/2022,143.17,141.5,144.13,140.96
11/10/2022,141.23,140.26,141.37,138.29
11/9/2022,137.39,137.95,138.9,136.94
11/8/2022,140.04,139,140.93,138.72
11/7/2022,138.34,136.64,138.7,136.51
11/4/2022,136.96,135.65,137.73,134.94
11/3/2022,134.47,136.42,136.48,133.97
11/2/2022,136.83,137.75,140.17,136.8
11/1/2022,138.2,138.25,138.65,136.7
10/31/2022,138.29,138.06,138.77,136.6
10/28/2022,138.51,135.56,138.86,135.22
10/27/2022,134.77,135.55,136.4,134.45
10/26/2022,135.01,133.72,135.86,132.81
10/25/2022,132.93,132,133.3,131.3
10/24/2022,132.69,130.9,133.11,129.85
10/21/2022,129.9,128.39,130.85,127.59
10/20/2022,128.3,126.25,128.96,125.15
10/19/2022,122.51,122.36,123.94,121.99
10/18/2022,122.94,123,123.94,121.82
10/17/2022,121.52,121.8,122.88,121.43
10/14/2022,120.04,121.8,122.54,119.84
10/13/2022,121.79,116.1,122.15,115.55
10/12/2022,117.57,118,118.81,117.2
10/11/2022,117.8,117.46,119.23,116.94
10/10/2022,117.75,119.79,119.96,117.04
10/7/2022,118.82,121.5,121.8,118.07
10/6/2022,122.23,124.88,125.3,121.77
10/5/2022,125.74,124.71,126.46,124.23
10/4/2022,125.5,122.8,125.65,122.52
10/3/2022,121.51,120.16,122.21,119.6
9/30/2022,118.81,121.66,122.43,118.61
9/29/2022,121.63,121.85,122.62,120.57
9/28/2022,122.76,121.65,123.23,119.81
9/27/2022,121.74,122.6,123.95,121.08
9/26/2022,122.01,122.3,124.26,121.75
9/23/2022,122.71,124.53,125,121.74
9/22/2022,125.31,124.76,126.51,124.41
9/21/2022,124.93,126.89,127.84,124.92
9/20/2022,126.3,126.9,126.99,125.52
9/19/2022,127.73,126.49,128.06,126.28
9/16/2022,127.27,124.36,127.53,123.83
9/15/2022,125.49,127.39,127.47,124.9
9/14/2022,127.69,127.5,129,126.85
9/13/2022,127.25,129.14,129.91,126.77
9/12/2022,130.66,130.33,130.99,129.89
9/9/2022,129.19,128.9,129.49,128.06
9/8/2022,128.47,127.2,128.54,126.59
9/7/2022,127.71,126.69,127.87,126.28
9/6/2022,126.72,127.8,128.06,126.3
9/2/2022,127.79,130.3,130.56,127.24
9/1/2022,129.66,128.4,129.82,127.74
8/31/2022,128.45,129.92,130,128.4
8/30/2022,129.58,130.56,130.77,129.29
8/29/2022,130.31,129.99,131.42,129.57
8/26/2022,130.38,134.1,134.18,130.34
8/25/2022,133.98,133.65,134.43,133.07
8/24/2022,133.23,134.89,135.11,133.11
8/23/2022,134.74,135.37,136.1,134.72
8/22/2022,135.55,137.65,137.85,135.47
8/19/2022,138.37,138.75,139.34,137.66
8/18/2022,139.07,137.79,139.12,137.75
8/17/2022,137.79,136.46,138.42,136.3
8/16/2022,136.56,134.6,137.37,134.45
8/15/2022,134.93,132.96,135.19,132.24
8/12/2022,134.01,132.62,134.09,131.98
8/11/2022,132.54,132.36,133.23,132
8/10/2022,131.5,130.75,131.78,130.34
8/9/2022,129.47,129.92,130.79,129.12
8/8/2022,132.61,133.1,133.35,132.02
8/5/2022,132.48,131.25,132.67,131.07
8/4/2022,131.64,132.15,132.29,131.02
8/3/2022,132.34,131.82,132.86,131.32
8/2/2022,131.81,132.2,132.78,130.51
8/1/2022,132.04,130.75,132.7,130.7
7/29/2022,130.79,129.52,131,129.31
7/28/2022,129.22,128.75,129.81,128.61
7/27/2022,129.12,127.97,129.43,127.58
7/26/2022,128.08,128.26,129.3,127.63
7/25/2022,128.54,128.44,129.13,127.9
7/22/2022,128.25,127.03,128.32,125.71
7/21/2022,127.15,128.75,128.81,125.13
7/20/2022,129.18,130.7,130.72,128.06
7/19/2022,130.88,131.58,132.56,127.72
7/18/2022,138.13,140.15,140.31,137.78
7/15/2022,139.92,140.68,140.68,138.61
7/14/2022,139.06,135.6,139.43,135.02
7/13/2022,137.18,137.18,138.9,136.8
7/12/2022,139.18,140.84,141.55,138.57
7/11/2022,141,140.62,141.87,140.13
7/8/2022,140.47,140.76,141.32,139.82
7/7/2022,140.83,138.91,141.33,138.83
7/6/2022,138.08,138,139.14,137.13
7/5/2022,137.62,139.97,139.97,135.27
7/1/2022,141.12,141,141.67,139.26
6/30/2022,141.19,139.58,142.46,139.28
6/29/2022,140.71,142.74,143.52,139.5
6/28/2022,141.86,142.92,144.16,141.32
6/27/2022,142.8,142.26,143.83,141.95
6/24/2022,142.06,139.2,142.37,139.13
6/23/2022,138.44,137.14,138.62,136.5
6/22/2022,137.08,136.1,138.18,136.03
6/21/2022,137.85,135.9,138.5,135.9
6/17/2022,135.02,135.99,136.98,132.85
6/16/2022,135.67,135.3,136.24,134.39
6/15/2022,137.06,136.01,138.45,135.58
6/14/2022,135.72,135,136.95,134.86
6/13/2022,135.11,133.97,137.57,133.76
6/10/2022,136.19,137.8,137.8,135.25
6/9/2022,137.96,140.15,141.04,137.93
6/8/2022,140.83,142.07,142.8,140.15
6/7/2022,142.78,142.6,142.98,140.96
6/6/2022,142.88,142.98,144.73,142
6/3/2022,141.18,140.26,142.58,139.74
6/2/2022,140.15,139.45,140.29,136.85
6/1/2022,139.43,139.67,140.47,138.52
5/31/2022,138.84,138.2,139.83,136.81
5/27/2022,139.27,137.39,139.74,137.24
5/26/2022,136.89,135,137.55,134.52
5/25/2022,134.39,132.86,134.82,132.86
5/24/2022,133.8,130.57,134.37,130.42
5/23/2022,131.17,129.5,131.95,129.42
5/20/2022,128.48,130.18,130.37,125.8
5/19/2022,129.66,132,132.32,128.71
5/18/2022,132.94,137.1,137.62,132.17
5/17/2022,138.37,137.19,138.37,135.64
5/16/2022,135.03,133.1,136.51,132.41
5/13/2022,133.6,133,133.8,131.05
5/12/2022,132.9,131.27,133.62,130.41
5/11/2022,130.75,129.86,132.96,129.86
5/10/2022,129.13,135,135.41,128.43
5/9/2022,134.44,134.41,136.35,133.32
5/6/2022,137.67,135.47,137.99,135.47
5/5/2022,135.92,136.46,137.26,134.76
5/4/2022,137.4,132.87,137.87,132.14
5/3/2022,132.52,133,133.6,131.99
5/2/2022,133.04,133,133.77,130.89
4/29/2022,132.21,135.13,135.55,132
4/28/2022,135.74,136.85,136.99,134.81
4/27/2022,135.06,135.78,137.12,134.63
4/26/2022,136.19,139,139.87,136.17
4/25/2022,139.1,137.59,139.65,135.19
4/22/2022,138.25,139.7,140.44,137.35
4/21/2022,139.85,138.23,141.88,137.35
4/20/2022,138.32,135,139.56,133.38
4/19/2022,129.15,126.08,129.4,126
4/18/2022,126.17,126.6,127.39,125.53
4/14/2022,126.56,128.93,130.58,126.38
4/13/2022,126.14,125.64,126.67,124.91
4/12/2022,125.98,126.42,127.34,125.58
4/11/2022,126.37,127.95,128.18,126.18
4/8/2022,127.73,128.01,128.78,127.27
4/7/2022,128.55,128.87,129.25,126.73
4/6/2022,129.39,127.78,129.52,127.25
4/5/2022,128.89,129.85,131.23,128.66
4/4/2022,130.27,130.26,130.45,128.93
4/1/2022,130.15,129.66,130.27,128.06
3/31/2022,130.02,130.72,131.88,130
3/30/2022,132.13,132.01,133.08,131.39
3/29/2022,131.94,132.04,132.84,130.43
3/28/2022,131.47,130.82,131.5,129.6
3/25/2022,131.35,129.5,131.4,129.31
3/24/2022,129.25,128.33,129.37,127.8
3/23/2022,128.3,129.08,129.32,128.25
3/22/2022,129.06,128.5,129.3,127.85
3/21/2022,128.1,129,129.74,127.4
3/18/2022,128.76,127.38,128.93,126.37
3/17/2022,127.96,127.1,128.29,126.53
3/16/2022,127.04,126.5,127.28,124.71
3/15/2022,125.64,124,125.94,123.22
3/14/2022,123.94,124.45,125.16,122.69
3/11/2022,123.96,125,126.77,123.91
3/10/2022,124.35,125.75,126.03,123.13
3/9/2022,126.22,127.41,128.1,125.91
3/8/2022,125.68,126.62,128.35,124.82
3/7/2022,126.07,126.47,127.91,125.62
3/4/2022,126.62,124.4,127.35,124.21
3/3/2022,125.93,124.96,126.67,124.24
3/2/2022,123.86,122.59,124.64,121.8
3/1/2022,121.35,122.67,123.39,120.7
2/28/2022,122.51,122.21,123.39,121.04
2/25/2022,124.18,122.05,124.26,121.45
2/24/2022,121.97,120,122.1,118.81
2/23/2022,122.07,124.38,124.7,121.87
2/22/2022,123.92,124.2,125,122.68
2/18/2022,124.35,124.94,125.44,123.61
2/17/2022,124.97,128.05,128.5,124.85
2/16/2022,129.18,129.45,130.44,128.26
2/15/2022,129.94,130.64,131.68,129.61
2/14/2022,130.15,132.59,132.65,129.07
2/11/2022,132.69,133.9,134.71,132.38
2/10/2022,133.52,135.47,136.56,133.17
2/9/2022,137.79,137.84,138.35,136.83
2/8/2022,137.02,137.23,137.52,135.78
2/7/2022,137.24,137.45,137.82,136.27
2/4/2022,137.15,137.86,138.82,136.22
2/3/2022,137.78,137,138.76,135.83
2/2/2022,137.25,135.7,137.56,135.26
2/1/2022,135.53,133.76,135.96,132.5
1/31/2022,133.57,134.09,134.09,132.3
1/28/2022,134.5,133.19,134.53,131.79
1/27/2022,132.52,133.66,134.75,132.08
1/26/2022,134.26,136.47,137.07,133.13
1/25/2022,136.1,129.14,137.34,128.3
1/24/2022,128.82,127.99,129.15,124.19
1/21/2022,129.35,131.65,131.87,129.27
1/20/2022,130.82,131.26,132.88,130.57
1/19/2022,131.58,132.9,133.9,131.5
1/18/2022,132.94,132.95,133.89,131.78
1/14/2022,134.21,134.55,135.14,133.3
1/13/2022,134.76,133.9,136.05,133.56
1/12/2022,133.59,133.25,134.47,131.37
1/11/2022,132.87,130.52,133.25,127.97
1/10/2022,135.03,134.47,136.2,133.38
1/7/2022,134.83,134.9,135.66,133.51
1/6/2022,135.34,138.2,138.41,132.51
1/5/2022,138.22,138.31,142.2,137.88
1/4/2022,138.02,136.1,139.95,135.9
1/3/2022,136.04,134.07,136.3,133.63
12/31/2021,133.66,134,134.99,133.61
12/30/2021,133.91,133.75,134.37,133.33
12/29/2021,133.35,132.4,134.21,132.3
12/28/2021,132.63,131.6,133.22,131.59
12/27/2021,131.62,130.63,131.65,129.95
12/23/2021,130.63,130,130.96,129.52
12/22/2021,129.75,129.06,129.79,127.6
12/21/2021,128.97,127.66,129.34,127.66
12/20/2021,127.06,125.72,127.2,124.7
12/17/2021,127.4,125.87,128.64,125.21
12/16/2021,125.93,123.51,126.64,123.48
12/15/2021,123.11,123.8,124.82,122.18
12/14/2021,123.76,122.35,125.03,122.3
12/13/2021,122.58,123.76,124.36,120.79
12/10/2021,124.09,124.3,125.33,123.36
12/9/2021,123.57,122.15,123.95,121.79
12/8/2021,123.02,122,123.38,121.52
12/7/2021,121.58,120.48,122.08,120.07
12/6/2021,119.91,119.4,121.15,119.4
12/3/2021,118.84,117.36,119.36,117.36
12/2/2021,116.9,117.37,117.98,116.56
12/1/2021,116.92,118.25,118.93,116.85
11/30/2021,117.1,117.5,119.24,116.45
11/29/2021,118.5,118.62,119.61,117.53
11/26/2021,115.81,115,116.34,114.56
11/24/2021,116.73,116.16,117.27,116.08
11/23/2021,116.79,116.79,117.94,116.04
11/22/2021,116.47,116,118.81,115.19
11/19/2021,116.05,116.49,116.56,115.27
11/18/2021,116.66,118.36,118.36,116.31
11/17/2021,118.06,118.38,119.33,117.78
11/16/2021,118.46,118.92,119.9,118.42
11/15/2021,118.87,119.54,120.16,118.31
11/12/2021,118.96,120,120.64,118.78
11/11/2021,120.27,120.9,121.79,120.08
11/10/2021,120.22,121,122.43,119.93
11/9/2021,120.85,122.56,122.9,120.26
11/8/2021,124.54,123.99,124.78,123.53
11/5/2021,123.61,121.43,123.77,121.43
11/4/2021,120.85,123.05,123.34,119.9
11/3/2021,123.05,122.18,123.2,121.65
11/2/2021,122.13,122.25,123.09,120.9
11/1/2021,122.23,121.04,122.26,119.86
10/29/2021,121.09,121.4,122.27,120.9
10/28/2021,121.8,121.15,122.26,120.62
10/27/2021,121.15,123.35,123.78,121
10/26/2021,123.05,123.43,124.18,122.69
10/25/2021,123.54,123.44,124.52,122.87
10/22/2021,123.78,123.94,126.07,122.55
10/21/2021,124.21,129.23,129.43,123.99
10/20/2021,137.35,137.13,137.64,136.18
10/19/2021,137.42,136.55,138.35,136.01
10/18/2021,137.75,139.38,140.29,137.21
10/15/2021,139.97,138.79,140.2,138.21
10/14/2021,138.79,136.51,139.3,136.48
10/13/2021,136.24,136.01,136.87,135.18
10/12/2021,135.96,137.65,137.73,135.8
10/11/2021,137.86,138.89,139.46,137.83
10/8/2021,138.62,137.26,139.04,136.52
10/7/2021,137.26,138.15,138.79,136.99
10/6/2021,137.79,137.91,138.77,136.37
10/5/2021,138.56,140.1,140.35,138.06
10/4/2021,139.49,138.16,141.31,137.78
10/1/2021,138.72,136.47,139.35,135.87
9/30/2021,134.47,135.51,136.06,134.06
9/29/2021,134.71,133.31,135.44,132.06
9/28/2021,133.06,134.7,135.21,132.81
9/27/2021,134.11,133.53,134.6,133.07
9/24/2021,133.08,132.63,134.04,132.36
9/23/2021,132.34,130.91,133.01,130.7
9/22/2021,130.31,129.43,131.03,129.19
9/21/2021,128.7,130.77,131.3,128.67
9/20/2021,130,129.6,130.84,128.52
9/17/2021,130.89,131.39,131.56,130.72
9/16/2021,132.05,132.87,133.52,131.35
9/15/2021,132.8,131.85,133.38,131.32
9/14/2021,131.85,133.96,134.12,131
9/13/2021,133.72,133.96,134.53,133.1
9/10/2021,132.62,134.36,134.9,132.6
9/9/2021,133.32,133.43,134.5,133.14
9/8/2021,134.22,133.71,134.63,133.18
9/7/2021,133.63,135.17,135.3,133.34
9/3/2021,135.1,135.2,135.96,134.83
9/2/2021,135.52,135.24,135.56,134.57
9/1/2021,134.83,135.49,135.57,134.72
8/31/2021,135.84,135.06,136.42,134.49
8/30/2021,134.51,135.02,135.39,134.36
8/27/2021,134.94,134.26,135.11,133.96
8/26/2021,134.33,135.48,136.28,134.26
8/25/2021,135.37,135.43,136.28,134.98
8/24/2021,135.35,135.29,135.73,134.85
8/23/2021,135.14,135.14,135.65,134.35
8/20/2021,134.65,133.32,134.91,132.86
8/19/2021,133.59,134.24,134.97,132.81
8/18/2021,134.99,137.12,137.36,134.92
8/17/2021,137.85,138.41,138.57,136.56
8/16/2021,138.98,138.63,139.13,137.67
8/13/2021,138.58,138.06,138.97,137.87
8/12/2021,138.48,137.69,138.56,137.52
8/11/2021,137.57,137.23,138.19,136.96
8/10/2021,136.84,136.68,137.26,135.84
8/9/2021,136.72,137.64,137.92,136.45
8/6/2021,139.47,138.41,139.76,138.3
8/5/2021,138.19,138.44,138.81,137.66
8/4/2021,138.18,139.19,139.55,137.9
8/3/2021,139.45,137.35,140.06,137.1
8/2/2021,136.88,136.91,138.47,136.5
7/30/2021,136.44,136.98,137.3,136.27
7/29/2021,137.38,137.76,138.37,137.06
7/28/2021,137.22,138.42,138.51,137.09
7/27/2021,138.17,137.96,139.03,137.06
7/26/2021,138.19,136.85,138.41,136.6
7/23/2021,136.8,136.44,137.15,135.83
7/22/2021,136.19,137.11,137.26,135.9
7/21/2021,136.77,135.48,136.85,135.17
7/20/2021,135.48,138.41,140.27,134.25
7/19/2021,133.49,132.07,134.05,131.84
7/16/2021,134.44,136.47,136.47,134.14
7/15/2021,135.94,134.85,135.95,134.35
7/14/2021,135.33,136.2,136.23,134.47
7/13/2021,135.78,136.4,136.4,135.15
7/12/2021,136.4,136.89,137.4,135.62
7/9/2021,136.98,136.91,137.42,136.32
7/8/2021,136.22,133.36,136.77,133.24
7/7/2021,135.33,134.31,135.83,134.31
7/6/2021,134.33,135.5,135.91,132.7
7/2/2021,135.53,142.2,142.23,134.98
7/1/2021,142.13,142.24,142.77,141.87
6/30/2021,141.89,140.47,142.21,140.07
6/29/2021,140.88,140.6,142.03,140.44
6/28/2021,140.63,142.29,142.57,140.26
6/25/2021,142.13,140.71,142.21,140.29
6/24/2021,140.77,141.12,141.5,140.05
6/23/2021,139.97,141.73,141.8,139.93
6/22/2021,141.66,141.82,142.1,140.69
6/21/2021,141.94,139.49,142.35,139.44
6/18/2021,138.53,139.84,140.04,138.45
6/17/2021,140.93,142.81,143.31,140.62
6/16/2021,143.09,144.95,144.95,142.5
6/15/2021,144.57,145.04,145.1,143.83
6/14/2021,145.22,145.87,146.18,143.88
6/11/2021,146.43,145.6,146.97,145.54
6/10/2021,145.71,146.61,147.93,144.95
6/9/2021,145.83,144.25,146.22,144.04
6/8/2021,144.29,143.37,145.38,143.37
6/7/2021,143.27,142.81,143.97,142.45
6/4/2021,142.69,141.31,142.81,141.08
